team,player,category,CAR,YDS,AVG,TD,LONG
PHI,Kenny Gainwell,rushing,5,35,7.0,0,11
PHI,Boston Scott,rushing,9,54,6.0,1,21
PIT,Najee Harris,rushing,23,80,3.5,1,11
PIT,Steven Sims,rushing,1,16,16.0,0,16
PIT,Connor Heyward,rushing,1,6,6.0,0,6
PIT,Gunner Olszewski,rushing,2,4,2.0,0,3
PIT,Kenny Pickett,rushing,3,1,0.3,0,1
PIT,Jaylen Warren,rushing,6,36,6.0,0,22
PIT,Derek Watt,rushing,1,1,1.0,1,1
SEA,Kenneth Walker III,rushing,29,114,3.9,0,20
SEA,Geno Smith,rushing,4,51,12.8,0,25
SEA,DeeJay Dallas,rushing,2,29,14.5,0,27
SEA,Nick Bellore,rushing,1,3,3.0,0,3
SF,Elijah Mitchell,rushing,5,55,11.0,2,37
SF,Kyle Juszczyk,rushing,1,3,3.0,0,3
SF,Christian McCaffrey,rushing,10,45,4.5,0,19
SF,Deebo Samuel,rushing,1,4,4.0,0,4
SF,Jordan Mason,rushing,8,28,3.5,0,8
SF,Brock Purdy,rushing,4,7,1.8,0,13
SF,Tyrion Davis-Price,rushing,8,27,3.4,0,12
TB,Rachaad White,rushing,4,15,3.8,0,6
TB,Deven Thompkins,rushing,1,17,17.0,0,17
TB,Ke'Shawn Vaughn,rushing,8,26,3.3,0,12
TB,Giovani Bernard,rushing,7,28,4.0,0,8
TEN,Joshua Dobbs,rushing,5,32,6.4,0,11
TEN,Derrick Henry,rushing,30,109,3.6,0,14
TEN,Hassan Haskins,rushing,2,3,1.5,0,3
TEN,Racey McMath,rushing,1,4,4.0,0,4
TEN,Jonathan Ward,rushing,1,-1,-1.0,0,-1
WSH,Curtis Samuel,rushing,1,-4,-4.0,0,-4
WSH,Reggie Bonnafon,rushing,3,8,2.7,0,5
WSH,Jonathan Williams,rushing,14,32,2.3,0,9
WSH,Sam Howell,rushing,5,35,7.0,1,10
WSH,Armani Rogers,rushing,1,2,2.0,0,2
WSH,Jaret Patterson,rushing,17,78,4.6,0,14
