team,player,category,CAR,YDS,AVG,TD,LONG
PHI,Jalen Hurts,rushing,9,62,6.9,0,29
PHI,Saquon Barkley,rushing,19,43,2.3,1,10
PHI,AJ Dillon,rushing,3,17,5.7,0,11
PIT,Aaron Rodgers,rushing,3,8,2.7,0,10
PIT,Kaleb Johnson,rushing,6,22,3.7,0,9
PIT,Kenny Gainwell,rushing,19,99,5.2,2,15
PIT,Connor Heyward,rushing,1,2,2.0,0,2
SEA,Kenneth Walker III,rushing,19,81,4.3,0,21
SEA,Zach Charbonnet,rushing,12,39,3.3,1,15
SEA,Sam Darnold,rushing,1,24,24.0,0,24
SEA,Jaxon Smith-Njigba,rushing,3,11,3.7,0,10
SF,Brian Robinson Jr.,rushing,5,21,4.2,0,7
SF,Christian McCaffrey,rushing,17,49,2.9,0,11
SF,Brock Purdy,rushing,2,13,6.5,0,11
TB,Rachaad White,rushing,6,17,2.8,0,5
TB,Baker Mayfield,rushing,2,13,6.5,0,7
TB,Bucky Irving,rushing,15,63,4.2,0,15
TB,Emeka Egbuka,rushing,1,0,0.0,0,0
TB,Sterling Shepard,rushing,1,6,6.0,0,6
TB,Tez Johnson,rushing,1,5,5.0,0,5
TEN,Tony Pollard,rushing,14,64,4.6,0,21
TEN,Cam Ward,rushing,2,22,11.0,0,12
TEN,Julius Chestnut,rushing,1,0,0.0,0,0
TEN,Chimere Dike,rushing,1,-4,-4.0,0,-4
WSH,Jeremy McNichols,rushing,2,3,1.5,0,2
WSH,Deebo Samuel,rushing,3,9,3.0,0,7
WSH,Chris Moore,rushing,1,9,9.0,0,9
WSH,Marcus Mariota,rushing,2,20,10.0,0,22
WSH,Jacory Croskey-Merritt,rushing,7,47,6.7,0,16
WSH,Chris Rodriguez Jr.,rushing,7,59,8.4,0,48
