team,player,category,CAR,YDS,AVG,TD,LONG
GB,Aaron Rodgers,rushing,1,-1,-1.0,0,-1
GB,Aaron Jones Sr.,rushing,12,43,3.6,0,10
GB,AJ Dillon,rushing,8,64,8.0,1,20
HOU,Dameon Pierce,rushing,5,8,1.6,0,4
HOU,Kyle Allen,rushing,4,12,3.0,0,5
HOU,Dare Ogunbowale,rushing,4,14,3.5,1,9
HOU,Brandin Cooks,rushing,1,2,2.0,0,2
IND,Jonathan Taylor,rushing,20,86,4.3,1,13
IND,Matt Ryan,rushing,4,22,5.5,0,14
IND,Zack Moss,rushing,1,2,2.0,0,2
JAX,Snoop Conner,rushing,3,11,3.7,0,5
JAX,JaMycal Hasty,rushing,12,28,2.3,0,13
JAX,Travis Etienne Jr.,rushing,2,3,1.5,0,3
JAX,Christian Kirk,rushing,1,-5,-5.0,0,-5
JAX,Trevor Lawrence,rushing,2,1,0.5,0,1
KC,Ronald Jones,rushing,4,12,3.0,0,5
KC,Patrick Mahomes,rushing,4,36,9.0,0,13
KC,Isiah Pacheco,rushing,22,69,3.1,1,9
LAC,Austin Ekeler,rushing,5,20,4.0,0,9
LAC,Joshua Kelley,rushing,2,4,2.0,0,4
LAC,Isaiah Spiller,rushing,2,3,1.5,0,3
LAC,Justin Herbert,rushing,4,38,9.5,0,23
LAR,Cam Akers,rushing,8,37,4.6,0,15
LAR,Kyren Williams,rushing,11,35,3.2,0,9
LAR,Bryce Perkins,rushing,9,44,4.9,0,13
LV,Ameer Abdullah,rushing,3,16,5.3,0,7
LV,Derek Carr,rushing,2,10,5.0,0,7
LV,Zamir White,rushing,2,28,14.0,0,17
LV,Josh Jacobs,rushing,33,229,6.9,2,86
MIA,Jeff Wilson Jr.,rushing,13,39,3.0,1,9
MIA,Skylar Thompson,rushing,6,5,0.8,0,3
MIA,Myles Gaskin,rushing,6,17,2.8,0,10
MIA,Tyreek Hill,rushing,1,5,5.0,0,5
MIN,Kirk Cousins,rushing,1,-1,-1.0,0,-1
MIN,K.J. Osborn,rushing,1,5,5.0,0,5
MIN,Alexander Mattison,rushing,3,11,3.7,0,8
MIN,Dalvin Cook,rushing,22,42,1.9,0,6
NE,Damien Harris,rushing,5,16,3.2,0,7
NE,Kendrick Bourne,rushing,1,-7,-7.0,0,-7
NE,Rhamondre Stevenson,rushing,7,36,5.1,0,14
NO,Rashid Shaheed,rushing,1,6,6.0,0,6
NO,Taysom Hill,rushing,6,13,2.2,0,6
NO,Andy Dalton,rushing,4,21,5.3,0,10
NO,Mark Ingram II,rushing,4,10,2.5,0,5
NO,Alvin Kamara,rushing,7,13,1.9,0,6
NYG,Matt Breida,rushing,2,6,3.0,0,5
NYG,Daniel Jones,rushing,3,14,4.7,0,8
NYG,Gary Brightwell,rushing,5,31,6.2,0,15
NYG,Saquon Barkley,rushing,11,39,3.5,1,10
NYJ,Elijah Moore,rushing,1,-4,-4.0,0,-4
NYJ,Bam Knight,rushing,14,69,4.9,0,19
NYJ,Ty Johnson,rushing,5,62,12.4,1,32
NYJ,Garrett Wilson,rushing,1,-1,-1.0,0,-1
NYJ,Michael Carter,rushing,6,21,3.5,0,6
NYJ,Braxton Berrios,rushing,2,9,4.5,0,10
NYJ,Mike White,rushing,3,2,0.7,0,3
PHI,Kenny Gainwell,rushing,8,39,4.9,1,10
PHI,Boston Scott,rushing,3,24,8.0,0,19
PHI,Jalen Hurts,rushing,17,157,9.2,0,42
PHI,Miles Sanders,rushing,21,143,6.8,2,28
PIT,Derek Watt,rushing,1,4,4.0,0,4
PIT,Gunner Olszewski,rushing,1,9,9.0,0,9
PIT,Anthony McFarland Jr.,rushing,6,30,5.0,0,14
PIT,Kenny Pickett,rushing,6,32,5.3,0,9
PIT,Najee Harris,rushing,10,35,3.5,1,8
PIT,Benny Snell Jr.,rushing,12,62,5.2,1,16
SEA,Kenneth Walker III,rushing,14,26,1.9,2,14
SEA,Marquise Goodwin,rushing,1,7,7.0,0,7
SEA,Geno Smith,rushing,5,22,4.4,0,18
SEA,DeeJay Dallas,rushing,1,2,2.0,0,2
SEA,Travis Homer,rushing,2,8,4.0,0,4
SF,Elijah Mitchell,rushing,7,35,5.0,0,12
SF,Jordan Mason,rushing,5,25,5.0,0,9
SF,Jimmy Garoppolo,rushing,4,4,1.0,0,3
SF,Deebo Samuel,rushing,2,0,0.0,0,3
SF,Christian McCaffrey,rushing,11,32,2.9,0,9
TB,Rachaad White,rushing,14,64,4.6,0,35
TB,Tom Brady,rushing,1,2,2.0,0,2
TB,Ke'Shawn Vaughn,rushing,4,15,3.8,0,6
TB,Julio Jones,rushing,1,15,15.0,0,15
TEN,Ryan Tannehill,rushing,2,9,4.5,0,5
TEN,Dontrell Hilliard,rushing,2,16,8.0,0,11
TEN,Derrick Henry,rushing,17,38,2.2,0,9
WSH,Antonio Gibson,rushing,9,32,3.6,0,10
WSH,Jonathan Williams,rushing,4,22,5.5,0,9
WSH,Curtis Samuel,rushing,4,13,3.3,0,5
WSH,Terry McLaurin,rushing,1,5,5.0,0,5
WSH,Brian Robinson Jr.,rushing,18,105,5.8,0,21
WSH,Taylor Heinicke,rushing,1,-1,-1.0,0,-1
