team,player,category,CAR,YDS,AVG,TD,LONG
KC,Clyde Edwards-Helaire,rushing,11,39,3.5,0,7
KC,Jerick McKinnon,rushing,4,19,4.8,1,7
KC,Patrick Mahomes,rushing,1,8,8.0,0,8
KC,Kadarius Toney,rushing,2,16,8.0,0,14
LAC,Isaiah Spiller,rushing,6,19,3.2,0,6
LAC,Austin Ekeler,rushing,10,51,5.1,1,9
LAC,Joshua Kelley,rushing,3,6,2.0,0,3
LAR,Puka Nacua,rushing,1,6,6.0,0,6
LAR,Matthew Stafford,rushing,1,-1,-1.0,0,-1
LAR,Royce Freeman,rushing,3,9,3.0,0,3
LAR,Kyren Williams,rushing,25,114,4.6,0,14
LV,Josh Jacobs,rushing,13,34,2.6,0,6
LV,Ameer Abdullah,rushing,1,12,12.0,0,12
LV,Zamir White,rushing,2,8,4.0,0,6
LV,Aidan O'Connell,rushing,1,2,2.0,0,2
MIA,Raheem Mostert,rushing,21,96,4.6,2,15
MIA,De'Von Achane,rushing,7,47,6.7,0,15
MIA,Tua Tagovailoa,rushing,3,15,5.0,0,8
MIN,Ty Chandler,rushing,12,35,2.9,0,7
MIN,Joshua Dobbs,rushing,5,21,4.2,0,12
MIN,C.J. Ham,rushing,1,7,7.0,0,7
MIN,Kene Nwangwu,rushing,2,3,1.5,0,4
MIN,Alexander Mattison,rushing,10,66,6.6,0,16
NE,Ezekiel Elliott,rushing,22,68,3.1,0,12
NE,Bailey Zappe,rushing,3,13,4.3,0,11
NO,Alvin Kamara,rushing,12,56,4.7,1,9
NO,Jamaal Williams,rushing,11,43,3.9,0,12
NO,Jameis Winston,rushing,2,-2,-1.0,0,-1
NYG,Matt Breida,rushing,2,16,8.0,0,9
NYG,Tommy DeVito,rushing,10,71,7.1,0,26
NYG,Saquon Barkley,rushing,20,86,4.3,2,34
NYG,Wan'Dale Robinson,rushing,2,36,18.0,0,32
NYJ,Israel Abanikanda,rushing,3,-1,-0.3,0,3
NYJ,Garrett Wilson,rushing,1,3,3.0,0,3
NYJ,Nick Bawden,rushing,1,3,3.0,0,3
NYJ,Xavier Gipson,rushing,1,9,9.0,1,9
NYJ,Zach Wilson,rushing,3,12,4.0,0,10
NYJ,Dalvin Cook,rushing,7,13,1.9,0,5
NYJ,Breece Hall,rushing,10,40,4.0,0,15
PHI,Kenny Gainwell,rushing,4,28,7.0,0,11
PHI,Boston Scott,rushing,3,9,3.0,0,4
PHI,D'Andre Swift,rushing,11,39,3.5,0,7
PHI,Jalen Hurts,rushing,5,30,6.0,0,11
PIT,Mitchell Trubisky,rushing,8,30,3.8,1,15
PIT,Najee Harris,rushing,12,29,2.4,0,7
PIT,Calvin Austin III,rushing,1,12,12.0,0,12
PIT,Jaylen Warren,rushing,7,11,1.6,0,7
SEA,Zach Charbonnet,rushing,9,44,4.9,0,23
SEA,Kenneth Walker III,rushing,8,21,2.6,0,12
SEA,Drew Lock,rushing,3,5,1.7,0,3
SF,Jordan Mason,rushing,4,20,5.0,1,8
SF,Christian McCaffrey,rushing,16,145,9.1,0,72
SF,Brock Purdy,rushing,2,7,3.5,0,8
SF,Deebo Samuel,rushing,1,1,1.0,1,1
TB,Baker Mayfield,rushing,3,3,1.0,1,2
TB,Trey Palmer,rushing,1,3,3.0,0,3
TB,Rachaad White,rushing,25,102,4.1,0,12
TB,Chase Edmonds,rushing,8,40,5.0,0,15
TEN,Treylon Burks,rushing,1,5,5.0,0,5
TEN,Will Levis,rushing,4,15,3.8,0,11
TEN,Tyjae Spears,rushing,7,29,4.1,0,8
TEN,Derrick Henry,rushing,17,34,2.0,2,6
