team,player,category,CAR,YDS,AVG,TD,LONG
MIN,Justin Jefferson,rushing,1,-4,-4.0,0,-4
NE,J.J. Taylor,rushing,6,11,1.8,0,3
NE,Brian Hoyer,rushing,2,-2,-1.0,0,-1
NE,Brandon Bolden,rushing,3,32,10.7,0,22
NE,Rhamondre Stevenson,rushing,20,100,5.0,2,18
NE,Kendrick Bourne,rushing,3,43,14.3,0,17
NO,Dwayne Washington,rushing,2,8,4.0,0,4
NO,Deonte Harty,rushing,1,6,6.0,0,6
NO,Ty Montgomery II,rushing,1,2,2.0,0,2
NO,Taysom Hill,rushing,3,23,7.7,0,10
NO,Mark Ingram II,rushing,14,47,3.4,1,13
NYJ,Tevin Coleman,rushing,4,29,7.3,0,15
NYJ,Ty Johnson,rushing,2,2,1.0,0,2
NYJ,Michael Carter,rushing,16,39,2.4,1,8
PHI,Boston Scott,rushing,11,81,7.4,0,23
PHI,Jalen Hurts,rushing,13,55,4.2,0,31
PHI,Kenny Gainwell,rushing,2,5,2.5,0,5
PHI,Jalen Reagor,rushing,1,-8,-8.0,0,-8
PHI,Jordan Howard,rushing,12,83,6.9,0,25
PIT,Mason Rudolph,rushing,4,36,9.0,0,26
PIT,Benny Snell Jr.,rushing,1,4,4.0,0,4
PIT,Najee Harris,rushing,26,105,4.0,0,12
SEA,Russell Wilson,rushing,5,32,6.4,0,12
SEA,Travis Homer,rushing,1,2,2.0,0,2
SEA,Alex Collins,rushing,10,41,4.1,0,10
SF,Deebo Samuel,rushing,5,36,7.2,1,9
SF,Elijah Mitchell,rushing,27,91,3.4,0,17
SF,Jeff Wilson Jr.,rushing,10,28,2.8,0,6
SF,Jimmy Garoppolo,rushing,2,1,0.5,0,2
TB,Leonard Fournette,rushing,11,47,4.3,0,8
TB,Tom Brady,rushing,1,2,2.0,0,2
TB,Giovani Bernard,rushing,1,4,4.0,0,4
TEN,Ryan Tannehill,rushing,5,1,0.2,1,2
TEN,Jeremy McNichols,rushing,4,7,1.8,0,4
TEN,A.J. Brown,rushing,1,7,7.0,0,7
TEN,Adrian Peterson,rushing,8,21,2.6,0,6
TEN,D'Onta Foreman,rushing,11,30,2.7,0,6
WSH,J.D. McKissic,rushing,2,4,2.0,0,2
WSH,DeAndre Carter,rushing,1,4,4.0,0,4
WSH,Antonio Gibson,rushing,24,64,2.7,2,15
WSH,Taylor Heinicke,rushing,3,15,5.0,0,10
WSH,Jaret Patterson,rushing,4,7,1.8,0,5
