team,player,category,CAR,YDS,AVG,TD,LONG
PHI,Jalen Hurts,rushing,9,35,3.9,0,9
PIT,Ben Roethlisberger,rushing,1,5,5.0,0,5
PIT,Najee Harris,rushing,14,40,2.9,0,20
SEA,Russell Wilson,rushing,3,7,2.3,0,4
SEA,Chris Carson,rushing,12,80,6.7,1,30
SEA,Freddie Swain,rushing,1,11,11.0,0,11
SEA,Alex Collins,rushing,2,8,4.0,0,6
SF,George Kittle,rushing,1,9,9.0,0,9
SF,Kyle Juszczyk,rushing,5,14,2.8,0,5
SF,Trey Sermon,rushing,10,31,3.1,1,16
SF,Trey Lance,rushing,1,1,1.0,1,1
SF,Jimmy Garoppolo,rushing,1,4,4.0,0,4
SF,Deebo Samuel,rushing,2,0,0.0,0,0
SF,Brandon Aiyuk,rushing,1,8,8.0,0,8
TB,Chris Godwin Jr.,rushing,1,2,2.0,1,2
TB,Leonard Fournette,rushing,4,8,2.0,0,3
TB,Tom Brady,rushing,3,14,4.7,1,9
TB,Ronald Jones,rushing,5,11,2.2,0,5
TEN,Ryan Tannehill,rushing,5,56,11.2,0,28
TEN,Jeremy McNichols,rushing,2,6,3.0,0,5
TEN,A.J. Brown,rushing,1,3,3.0,0,3
TEN,Mekhi Sargent,rushing,1,2,2.0,0,2
TEN,Derrick Henry,rushing,28,113,4.0,0,19
WSH,Dyami Brown,rushing,1,-4,-4.0,0,-4
WSH,Antonio Gibson,rushing,12,31,2.6,0,7
WSH,J.D. McKissic,rushing,3,23,7.7,0,11
WSH,Taylor Heinicke,rushing,8,21,2.6,1,7
WSH,Cam Sims,rushing,1,7,7.0,0,7
