team,player,category,CAR,YDS,AVG,TD,LONG
MIA,Albert Wilson,rushing,1,1,1.0,0,1
MIA,Jacoby Brissett,rushing,1,2,2.0,0,2
MIA,Myles Gaskin,rushing,10,54,5.4,0,30
MIA,Duke Johnson,rushing,22,107,4.9,2,12
MIN,Dalvin Cook,rushing,28,89,3.2,0,10
MIN,Kirk Cousins,rushing,2,10,5.0,0,7
MIN,Kene Nwangwu,rushing,3,33,11.0,0,19
NE,Rhamondre Stevenson,rushing,10,36,3.6,0,13
NE,Brandon Bolden,rushing,4,3,0.8,0,3
NE,Mac Jones,rushing,1,12,12.0,0,12
NE,Jakobi Meyers,rushing,1,9,9.0,0,9
NE,Jonnu Smith,rushing,1,2,2.0,0,2
NE,Kendrick Bourne,rushing,2,19,9.5,0,18
NO,Taysom Hill,rushing,11,33,3.0,0,9
NO,Alvin Kamara,rushing,11,18,1.6,0,8
NO,Mark Ingram II,rushing,9,10,1.1,0,6
NYG,Devontae Booker,rushing,8,74,9.3,0,31
NYG,Saquon Barkley,rushing,15,50,3.3,0,6
NYG,Mike Glennon,rushing,1,0,0.0,0,0
NYJ,Braxton Berrios,rushing,2,10,5.0,1,8
NYJ,Austin Walter,rushing,2,12,6.0,0,11
NYJ,Michael Carter,rushing,8,18,2.3,0,6
NYJ,Zach Wilson,rushing,4,12,3.0,1,6
NYJ,Tevin Coleman,rushing,8,50,6.3,0,20
PHI,Miles Sanders,rushing,18,131,7.3,0,38
PHI,Jalen Hurts,rushing,8,38,4.8,2,12
PHI,Jordan Howard,rushing,15,69,4.6,0,15
PIT,Najee Harris,rushing,12,18,1.5,0,7
PIT,Diontae Johnson,rushing,1,10,10.0,0,10
PIT,Chase Claypool,rushing,1,7,7.0,0,7
PIT,Ben Roethlisberger,rushing,3,0,0.0,1,1
SEA,Rashaad Penny,rushing,11,39,3.5,0,10
SEA,DeeJay Dallas,rushing,8,41,5.1,1,8
SF,Jimmy Garoppolo,rushing,3,4,1.3,0,2
SF,Kyle Juszczyk,rushing,1,6,6.0,1,6
SF,JaMycal Hasty,rushing,1,13,13.0,0,13
SF,Deebo Samuel,rushing,6,29,4.8,1,10
SF,Jeff Wilson Jr.,rushing,21,110,5.2,1,17
TB,Ke'Shawn Vaughn,rushing,3,19,6.3,0,17
TB,Ronald Jones,rushing,8,63,7.9,0,30
TB,Leonard Fournette,rushing,9,34,3.8,0,8
TB,Tom Brady,rushing,1,2,2.0,0,2
TEN,D'Onta Foreman,rushing,22,108,4.9,0,20
TEN,Ryan Tannehill,rushing,5,18,3.6,1,11
TEN,Jeremy McNichols,rushing,6,26,4.3,0,9
TEN,Dontrell Hilliard,rushing,9,49,5.4,0,15
WSH,Antonio Gibson,rushing,15,26,1.7,1,8
WSH,Jaret Patterson,rushing,4,20,5.0,1,13
WSH,DeAndre Carter,rushing,1,12,12.0,0,12
WSH,Jonathan Williams,rushing,1,5,5.0,0,5
