team,player,category,CAR,YDS,AVG,TD,LONG
LV,Desmond Ridder,rushing,5,28,5.6,0,11
LV,Ameer Abdullah,rushing,3,8,2.7,0,4
MIA,Jaylen Wright,rushing,1,3,3.0,0,3
MIA,De'Von Achane,rushing,12,41,3.4,0,7
MIA,Raheem Mostert,rushing,6,8,1.3,0,6
MIN,Aaron Jones Sr.,rushing,18,86,4.8,1,14
MIN,Cam Akers,rushing,10,24,2.4,1,11
MIN,Ty Chandler,rushing,1,4,4.0,0,4
NE,Drake Maye,rushing,4,14,3.5,1,6
NE,Antonio Gibson,rushing,7,33,4.7,0,29
NE,Rhamondre Stevenson,rushing,13,69,5.3,0,15
NO,Alvin Kamara,rushing,5,12,2.4,0,6
NO,Kendre Miller,rushing,9,46,5.1,0,17
NO,Jake Haener,rushing,1,7,7.0,0,7
NO,Marquez Valdes-Scantling,rushing,1,4,4.0,0,4
NYG,Tyrone Tracy Jr.,rushing,10,31,3.1,0,12
NYG,Tim Boyle,rushing,1,-1,-1.0,0,-1
NYG,Tommy DeVito,rushing,1,0,0.0,0,0
NYG,Devin Singletary,rushing,8,25,3.1,1,5
NYJ,Aaron Rodgers,rushing,6,45,7.5,0,18
NYJ,Isaiah Davis,rushing,5,24,4.8,0,11
NYJ,Ashtyn Davis,rushing,1,21,21.0,0,21
NYJ,Braelon Allen,rushing,2,5,2.5,0,3
NYJ,Breece Hall,rushing,9,30,3.3,1,18
PHI,DeVonta Smith,rushing,1,1,1.0,0,1
PHI,Kenny Gainwell,rushing,7,20,2.9,0,7
PHI,Saquon Barkley,rushing,19,65,3.4,0,22
PHI,Jalen Hurts,rushing,15,45,3.0,1,23
PIT,Jaylen Warren,rushing,4,12,3.0,0,6
PIT,Cordarrelle Patterson,rushing,2,9,4.5,0,5
PIT,Justin Fields,rushing,1,8,8.0,0,8
PIT,Najee Harris,rushing,6,14,2.3,0,7
PIT,Russell Wilson,rushing,4,13,3.3,0,8
SEA,Sam Howell,rushing,1,2,2.0,0,2
SEA,Zach Charbonnet,rushing,8,54,6.8,1,24
SEA,George Holani,rushing,3,10,3.3,0,8
SEA,Kenny McIntosh,rushing,3,9,3.0,0,5
SEA,Geno Smith,rushing,1,5,5.0,0,5
SF,Isaac Guerendo,rushing,16,57,3.6,0,16
SF,Brock Purdy,rushing,1,3,3.0,0,3
SF,Deebo Samuel,rushing,2,3,1.5,0,2
TB,Bucky Irving,rushing,15,117,7.8,0,54
TB,Sean Tucker,rushing,7,17,2.4,0,4
TB,Baker Mayfield,rushing,2,25,12.5,0,21
TB,Rachaad White,rushing,15,64,4.3,0,11
TEN,Calvin Ridley,rushing,1,19,19.0,0,19
TEN,Mason Rudolph,rushing,2,14,7.0,0,12
TEN,Tyjae Spears,rushing,4,5,1.3,1,6
TEN,Will Levis,rushing,2,0,0.0,0,2
TEN,Tony Pollard,rushing,17,45,2.6,1,15
WSH,Jayden Daniels,rushing,11,66,6.0,0,24
WSH,Brian Robinson Jr.,rushing,21,65,3.1,0,20
WSH,Chris Rodriguez Jr.,rushing,1,2,2.0,0,2
WSH,Jeremy McNichols,rushing,2,4,2.0,0,5
