team,player,category,CAR,YDS,AVG,TD,LONG
NO,David Johnson,rushing,7,16,2.3,0,4
NO,Taysom Hill,rushing,9,56,6.2,1,16
NO,Alvin Kamara,rushing,20,76,3.8,1,14
NYG,Gary Brightwell,rushing,1,-1,-1.0,0,-1
NYG,Matt Breida,rushing,2,9,4.5,0,6
NYG,Daniel Jones,rushing,4,34,8.5,0,14
NYG,Saquon Barkley,rushing,14,84,6.0,1,27
NYJ,Chris Streveler,rushing,9,54,6.0,0,14
NYJ,Ty Johnson,rushing,2,7,3.5,0,6
NYJ,Zach Wilson,rushing,1,1,1.0,0,1
NYJ,Michael Carter,rushing,2,6,3.0,0,3
NYJ,Bam Knight,rushing,6,-2,-0.3,0,4
PHI,Gardner Minshew II,rushing,4,5,1.3,1,3
PHI,Kenny Gainwell,rushing,4,17,4.3,0,11
PHI,Miles Sanders,rushing,21,65,3.1,0,13
PIT,Derek Watt,rushing,1,0,0.0,0,0
PIT,Kenny Pickett,rushing,3,9,3.0,0,6
PIT,Connor Heyward,rushing,1,21,21.0,0,21
PIT,Jaylen Warren,rushing,6,23,3.8,0,13
PIT,Najee Harris,rushing,16,53,3.3,0,14
SEA,Kenneth Walker III,rushing,26,107,4.1,0,20
SEA,DeeJay Dallas,rushing,2,10,5.0,0,8
SEA,Geno Smith,rushing,3,16,5.3,0,9
SF,Tyrion Davis-Price,rushing,9,30,3.3,0,7
SF,Christian McCaffrey,rushing,15,46,3.1,1,9
SF,Ray-Ray McCloud III,rushing,1,71,71.0,1,71
SF,Brock Purdy,rushing,1,6,6.0,0,6
TB,Leonard Fournette,rushing,20,72,3.6,0,23
TB,Rachaad White,rushing,7,36,5.1,0,18
TB,Ke'Shawn Vaughn,rushing,1,6,6.0,0,6
TB,Tom Brady,rushing,2,1,0.5,0,2
TEN,Malik Willis,rushing,7,43,6.1,1,14
TEN,Treylon Burks,rushing,1,15,15.0,0,15
TEN,Derrick Henry,rushing,23,126,5.5,1,48
WSH,Brian Robinson Jr.,rushing,22,58,2.6,0,10
WSH,Jonathan Williams,rushing,3,13,4.3,0,9
WSH,Antonio Gibson,rushing,5,10,2.0,0,5
WSH,Curtis Samuel,rushing,1,2,2.0,0,2
WSH,Taylor Heinicke,rushing,2,-4,-2.0,0,0
