team,player,category,CAR,YDS,AVG,TD,LONG
NE,Rhamondre Stevenson,rushing,4,34,8.5,0,12
NE,Brandon Bolden,rushing,7,46,6.6,1,19
NO,Taysom Hill,rushing,5,18,3.6,0,5
NO,Deonte Harty,rushing,1,9,9.0,0,9
NO,Alvin Kamara,rushing,30,146,4.9,0,27
NO,Trevor Siemian,rushing,2,-1,-0.5,0,0
NO,Adam Prentice,rushing,1,1,1.0,0,1
NO,Tony Jones Jr.,rushing,7,22,3.1,0,6
NYG,Jake Fromm,rushing,5,53,10.6,0,27
NYG,Alex Bachman,rushing,1,-3,-3.0,0,-3
NYG,Saquon Barkley,rushing,11,30,2.7,0,6
NYG,Devontae Booker,rushing,8,14,1.8,0,6
NYJ,Tevin Coleman,rushing,5,6,1.2,0,5
NYJ,Zach Wilson,rushing,2,24,12.0,0,20
NYJ,Ty Johnson,rushing,1,-1,-1.0,0,-1
NYJ,Michael Carter,rushing,9,19,2.1,0,10
PHI,Kenny Gainwell,rushing,12,78,6.5,1,18
PHI,Gardner Minshew II,rushing,5,10,2.0,0,4
PHI,Jason Huntley,rushing,13,51,3.9,0,18
PHI,Jalen Reagor,rushing,3,10,3.3,0,7
PIT,Kalen Ballage,rushing,1,0,0.0,0,0
PIT,Benny Snell Jr.,rushing,12,22,1.8,0,9
PIT,Najee Harris,rushing,11,28,2.5,0,15
PIT,Chase Claypool,rushing,3,33,11.0,0,17
PIT,Ben Roethlisberger,rushing,3,-4,-1.3,0,-1
SEA,Rashaad Penny,rushing,23,190,8.3,1,62
SEA,Russell Wilson,rushing,4,5,1.3,1,4
SEA,Travis Homer,rushing,1,4,4.0,0,4
SEA,Tyler Lockett,rushing,1,2,2.0,0,2
SEA,DeeJay Dallas,rushing,1,1,1.0,0,1
SF,JaMycal Hasty,rushing,1,4,4.0,0,4
SF,Deebo Samuel,rushing,8,45,5.6,1,16
SF,Elijah Mitchell,rushing,21,85,4.0,0,13
SF,Jimmy Garoppolo,rushing,1,1,1.0,0,1
TB,Scotty Miller,rushing,2,43,21.5,1,33
TB,Ke'Shawn Vaughn,rushing,10,29,2.9,1,9
TB,Le'Veon Bell,rushing,3,14,4.7,0,7
TB,Kenjon Barner,rushing,4,0,0.0,0,1
TB,Blaine Gabbert,rushing,1,-1,-1.0,0,-1
TEN,Ryan Tannehill,rushing,2,-2,-1.0,0,-1
TEN,Dontrell Hilliard,rushing,9,57,6.3,0,16
TEN,D'Onta Foreman,rushing,21,69,3.3,0,16
WSH,Jonathan Williams,rushing,7,45,6.4,0,23
WSH,Jaret Patterson,rushing,6,21,3.5,0,7
WSH,DeAndre Carter,rushing,1,11,11.0,0,11
WSH,Taylor Heinicke,rushing,2,3,1.5,0,3
WSH,Antonio Gibson,rushing,21,146,7.0,1,27
